local_timezone,device_id,start_timestamp,end_timestamp,provider,double_latitude,double_longitude,distance,speed,is_stationary,distance_from_home,home_label,cluster_label
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676323509357,1676323689357,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676323689358,1676323869358,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676323869359,1676324049359,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676324049360,1676324229360,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676324229361,1676324409361,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676324409362,1676324589362,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676324589363,1676324769363,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676324769364,1676324949363,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676324949364,1676325129364,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676325129365,1676325309365,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676325309366,1676325489367,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676325489368,1676325669367,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676325669368,1676325849368,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676325849369,1676326029369,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676326029370,1676326209371,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676326209372,1676326389371,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676326389372,1676326569368,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676326569369,1676326749369,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676326749370,1676326929369,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676326929370,1676327109370,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676327109371,1676327289370,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676327289371,1676327469371,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676327469372,1676327649372,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676327649373,1676327829373,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676327829374,1676328009374,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676328009375,1676328189374,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676328189375,1676328369375,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676328369376,1676328549376,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676328549377,1676328729422,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676328729423,1676328909426,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676328909427,1676329089430,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676329089431,1676329269437,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676329269438,1676329449436,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676329449437,1676329629439,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676329629440,1676329809442,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676329809443,1676329989447,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676329989448,1676330169449,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676330169450,1676330349453,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676330349454,1676330529455,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676330529456,1676330709454,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676330709455,1676330889457,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676330889458,1676331069461,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676331069462,1676331249463,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676331249464,1676331429466,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676331429467,1676331609469,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676331609470,1676331789472,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676331789473,1676331969475,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676331969476,1676332149478,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676332149479,1676332329481,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676332329482,1676332509484,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676332509485,1676332689484,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676332689485,1676332869490,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676332869491,1676333049489,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676333049490,1676333229492,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
