"timestamp","device_id","double_latitude","double_longitude","double_bearing","double_speed","double_altitude","provider","accuracy"
1676460396668,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676460576669,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676460756667,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676460936668,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676461116670,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676461296670,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676461476673,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676461656675,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676461836677,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676462016677,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676462196679,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676462376681,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676462556682,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676462736684,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676462916685,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676463096687,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676463276688,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676463456686,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676463636686,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676463816687,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676463996688,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676464176689,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676464356690,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676464536692,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676464716693,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676464896694,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676465076695,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676465256696,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676465436696,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676465616697,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676465796697,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676465976699,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676466156700,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676466336701,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676466516703,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676466696703,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676466876705,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676467056705,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676467236706,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676467416710,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676467596711,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676467776712,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676467956714,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676468136714,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676468316716,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676468496718,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676468676718,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676468856719,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676469036697,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676469216686,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676469396684,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676469576685,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676469756684,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676469936683,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676470116682,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676470296681,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676470476681,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676470656680,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676470836680,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676471016690,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676471196690,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676471376690,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676471556689,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676471736691,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676471916691,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676472096691,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676472276691,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676472456692,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676472636741,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676472816744,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676472996745,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676473176751,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676473356753,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676473536754,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676473716758,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676473896762,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676474076764,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676474256768,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676474436771,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676474616774,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676474796776,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676474976779,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676475156782,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676475336785,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676475516788,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676475696790,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676475876781,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676476056783,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676476236785,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676476416787,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676476596789,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676476776792,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676476956794,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676477136797,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676477316798,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676477496801,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676477676803,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676477856791,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676478036793,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676478216794,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676478396796,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676478576798,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676478756799,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676478936889,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676479116895,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676479296901,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676479476906,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676479656911,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676479836917,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676480016908,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676480196911,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676480376915,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676480556918,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6279415929153,-90.2840711827332,-1,-1,158.768878936768,"gps",8
1676480916923,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6429051833145,-90.3025728719433,-1,-1,159.83101272583,"gps",41
1676481096926,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676481276930,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676481456933,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676481636936,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676481816938,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676481996941,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676482176944,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676482356947,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676482536951,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676482716954,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676482896956,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676483076960,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676483256962,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676483436965,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676483616969,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676483796945,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676483976931,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676484156931,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676484336931,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676484516930,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676484696930,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676484876930,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676485056930,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676485236929,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676485416929,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676485596929,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676485776929,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676485956929,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676486136929,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676486316928,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676486496929,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676486676929,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676486856929,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676487036937,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676487216929,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6472127540577,-90.3108100072368,-1,-1,175.103942871094,"gps",40
1676487576983,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676487756984,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676487936987,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676488116989,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676488296991,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676488476994,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676488656996,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676488836999,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676489017003,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676489197003,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676489377007,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676489557010,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676489737011,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676489917014,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676490097017,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676490277019,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676490457022,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676490637024,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676490817026,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676490997028,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676491177031,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676491356996,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676491536997,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676491716996,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676491896997,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676492076997,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676492256998,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676492436997,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676492616998,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676492796998,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676492976999,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676493157000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676493336999,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676493516999,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676493697000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676493877000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676494057000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676494237001,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676494417001,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676494597003,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676494777002,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676494956998,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676495136997,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676495316996,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676495496996,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676495676996,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676495856996,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676496036997,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676496216997,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
1676496396997,"c8524dee-8a13-45b9-85f8-9073f7a9177e",38.6481126340761,-90.3081151754878,-1,-1,169.718441009521,"gps",80
